DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB,T_RECD,T_AB
1/25/2026 00:00,00,3,0,0,0,0,0,0,3,6,1,1,1,1,0.5,11,3,0,0,1,0,0,0,15,21,0.7333,0.9333,0.9333,0.9333,0,0.7778,0.9444,0.9444,0.9444,0.1429,18,3
1/25/2026 01:00,01,3,0,0,0,0,0,0,5,8,1,1,1,1,0.625,9,0,0,1,0,0,0,0,10,18,0.9,0.9,0.9,1,0,0.9231,0.9231,0.9231,1,0.2778,13,5
1/25/2026 02:00,02,3,0,0,0,0,0,0,0,3,1,1,1,1,0,11,0,0,0,0,0,0,0,11,14,1,1,1,1,0,1,1,1,1,0,14,0
1/25/2026 03:00,03,6,0,0,0,0,0,0,0,6,1,1,1,1,0,10,0,0,0,0,0,0,0,10,16,1,1,1,1,0,1,1,1,1,0,16,0
1/25/2026 04:00,04,1,0,0,0,0,0,0,0,1,1,1,1,1,0,7,0,0,0,0,0,0,0,7,8,1,1,1,1,0,1,1,1,1,0,8,0
1/25/2026 05:00,05,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,3,0,0,0,0,0,0,0,3,8,1,1,1,1,0,1,1,1,1,0.125,7,1
1/25/2026 06:00,06,5,0,0,0,0,0,0,0,5,1,1,1,1,0,9,0,0,0,0,0,0,0,9,14,1,1,1,1,0,1,1,1,1,0,14,0
1/25/2026 07:00,07,7,0,0,0,0,0,0,0,7,1,1,1,1,0,11,0,1,0,0,0,0,0,12,19,0.9167,0.9167,1,1,0,0.9474,0.9474,1,1,0,19,0
1/25/2026 08:00,08,1,0,0,0,0,0,0,0,1,1,1,1,1,0,8,0,0,0,0,0,0,0,8,9,1,1,1,1,0,1,1,1,1,0,9,0
1/25/2026 09:00,09,15,0,0,0,0,0,0,1,16,1,1,1,1,0.0625,7,0,0,0,0,0,0,0,7,23,1,1,1,1,0,1,1,1,1,0.0435,22,1
1/25/2026 10:00,10,4,0,0,0,0,0,0,2,6,1,1,1,1,0.3333,8,0,0,0,0,0,0,0,8,14,1,1,1,1,0,1,1,1,1,0.1429,12,2
1/25/2026 11:00,11,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,16,0,0,0,0,0,0,0,16,21,1,1,1,1,0,1,1,1,1,0.0476,20,1
1/25/2026 12:00,12,3,0,0,1,0,0,0,0,4,0.75,0.75,0.75,1,0,15,0,0,1,0,0,0,1,17,21,0.9375,0.9375,0.9375,1,0.0588,0.9,0.9,0.9,1,0.0476,20,1
1/25/2026 13:00,13,5,2,0,1,0,0,0,3,11,0.625,0.875,0.875,1,0.2727,12,0,0,0,0,0,0,0,12,23,1,1,1,1,0,0.85,0.95,0.95,1,0.1304,20,3
1/25/2026 14:00,14,6,0,0,0,0,0,0,0,6,1,1,1,1,0,15,0,0,0,0,0,0,0,15,21,1,1,1,1,0,1,1,1,1,0,21,0
1/25/2026 15:00,15,3,0,0,0,0,0,0,2,5,1,1,1,1,0.4,8,0,0,0,0,0,0,0,8,13,1,1,1,1,0,1,1,1,1,0.1538,11,2
