DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB,T_RECD,T_AB
2/22/2026 00:00,00,3,1,0,0,0,0,0,0,4,0.75,1,1,1,0,13,0,0,0,0,0,0,0,13,17,1,1,1,1,0,0.9412,1,1,1,0,17,0
2/22/2026 01:00,01,8,0,0,0,0,0,0,0,8,1,1,1,1,0,11,1,0,0,0,0,0,0,12,20,0.9167,1,1,1,0,0.95,1,1,1,0,20,0
2/22/2026 02:00,02,4,0,0,0,1,0,0,0,5,0.8,0.8,0.8,0.8,0,11,0,3,0,0,0,0,1,15,20,0.7857,0.7857,1,1,0.0667,0.7895,0.7895,0.9474,0.9474,0.05,19,1
2/22/2026 03:00,03,4,1,0,0,0,0,0,0,5,0.8,1,1,1,0,16,1,0,0,1,0,0,1,19,24,0.8889,0.9444,0.9444,0.9444,0.0526,0.8696,0.9565,0.9565,0.9565,0.0417,23,1
2/22/2026 04:00,04,5,1,0,2,2,2,0,5,17,0.4167,0.5,0.5,0.6667,0.2941,7,1,1,1,1,1,0,5,17,34,0.5833,0.6667,0.75,0.8333,0.2941,0.5,0.5833,0.625,0.75,0.2941,24,10
2/22/2026 05:00,05,5,0,0,0,0,0,0,1,6,1,1,1,1,0.1667,12,1,1,0,0,0,0,0,14,20,0.8571,0.9286,1,1,0,0.8947,0.9474,1,1,0.05,19,1
2/22/2026 06:00,06,1,0,0,0,0,0,0,0,1,1,1,1,1,0,6,0,0,0,0,0,0,0,6,7,1,1,1,1,0,1,1,1,1,0,7,0
2/22/2026 07:00,07,2,0,0,0,0,0,0,0,2,1,1,1,1,0,14,0,0,0,0,0,0,0,14,16,1,1,1,1,0,1,1,1,1,0,16,0
2/22/2026 08:00,08,4,0,0,0,0,0,0,0,4,1,1,1,1,0,10,2,0,0,0,0,0,0,12,16,0.8333,1,1,1,0,0.875,1,1,1,0,16,0
2/22/2026 09:00,09,9,0,0,0,0,0,0,1,10,1,1,1,1,0.1,6,1,0,1,0,0,0,0,8,18,0.75,0.875,0.875,1,0,0.8824,0.9412,0.9412,1,0.0556,17,1
2/22/2026 10:00,10,5,0,0,0,0,0,0,1,6,1,1,1,1,0.1667,9,0,0,1,0,0,0,2,12,18,0.9,0.9,0.9,1,0.1667,0.9333,0.9333,0.9333,1,0.1667,15,3
2/22/2026 11:00,11,4,0,0,0,0,0,0,2,6,1,1,1,1,0.3333,19,0,0,1,1,0,0,0,21,27,0.9048,0.9048,0.9048,0.9524,0,0.92,0.92,0.92,0.96,0.0741,25,2
2/22/2026 12:00,12,6,1,0,0,0,0,0,1,8,0.8571,1,1,1,0.125,10,3,0,2,0,0,0,0,15,23,0.6667,0.8667,0.8667,1,0,0.7273,0.9091,0.9091,1,0.0435,22,1
2/22/2026 13:00,13,8,1,1,0,0,0,0,1,11,0.8,0.9,1,1,0.0909,6,2,1,2,1,0,0,2,14,25,0.5,0.6667,0.75,0.9167,0.1429,0.6364,0.7727,0.8636,0.9545,0.12,22,3
2/22/2026 14:00,14,2,0,0,0,0,0,0,1,3,1,1,1,1,0.3333,14,2,0,0,0,0,0,0,16,19,0.875,1,1,1,0,0.8889,1,1,1,0.0526,18,1
2/22/2026 15:00,15,3,1,0,0,0,0,0,1,5,0.75,1,1,1,0.2,16,4,0,1,1,0,1,0,23,28,0.6957,0.8696,0.8696,0.913,0,0.7037,0.8889,0.8889,0.9259,0.0357,27,1
2/22/2026 16:00,16,9,1,0,1,0,0,0,0,11,0.8182,0.9091,0.9091,1,0,15,0,0,1,2,0,0,2,20,31,0.8333,0.8333,0.8333,0.8889,0.1,0.8276,0.8621,0.8621,0.931,0.0645,29,2
2/22/2026 17:00,17,10,0,0,1,0,0,0,1,12,0.9091,0.9091,0.9091,1,0.0833,16,0,1,1,0,0,0,1,19,31,0.8889,0.8889,0.9444,1,0.0526,0.8966,0.8966,0.931,1,0.0645,29,2
2/22/2026 18:00,18,10,0,0,0,0,0,0,3,13,1,1,1,1,0.2308,14,2,0,0,0,0,0,0,16,29,0.875,1,1,1,0,0.9231,1,1,1,0.1034,26,3
