DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB,T_RECD,T_AB
2/1/2026 00:00,00,2,1,1,1,0,0,0,1,6,0.4,0.6,0.8,1,0.1667,7,0,0,3,1,1,0,0,12,18,0.5833,0.5833,0.5833,0.8333,0,0.5294,0.5882,0.6471,0.8824,0.0556,17,1
2/1/2026 01:00,01,3,2,0,1,0,0,0,0,6,0.5,0.8333,0.8333,1,0,13,5,1,0,1,0,0,1,21,27,0.65,0.9,0.95,0.95,0.0476,0.6154,0.8846,0.9231,0.9615,0.037,26,1
2/1/2026 02:00,02,6,1,0,1,0,0,0,2,10,0.75,0.875,0.875,1,0.2,4,1,0,0,0,1,0,0,6,16,0.6667,0.8333,0.8333,0.8333,0,0.7143,0.8571,0.8571,0.9286,0.125,14,2
2/1/2026 03:00,03,5,0,0,0,0,0,0,0,5,1,1,1,1,0,4,2,1,0,0,0,0,0,7,12,0.5714,0.8571,1,1,0,0.75,0.9167,1,1,0,12,0
2/1/2026 04:00,04,2,0,0,0,0,0,0,0,2,1,1,1,1,0,6,1,0,0,0,0,0,0,7,9,0.8571,1,1,1,0,0.8889,1,1,1,0,9,0
2/1/2026 05:00,05,2,0,0,0,0,0,0,1,3,1,1,1,1,0.3333,8,2,0,1,0,0,0,0,11,14,0.7273,0.9091,0.9091,1,0,0.7692,0.9231,0.9231,1,0.0714,13,1
2/1/2026 06:00,06,4,0,0,0,0,0,0,0,4,1,1,1,1,0,4,2,0,0,0,0,0,0,6,10,0.6667,1,1,1,0,0.8,1,1,1,0,10,0
2/1/2026 07:00,07,2,0,0,0,0,0,0,0,2,1,1,1,1,0,8,1,0,0,0,0,0,0,9,11,0.8889,1,1,1,0,0.9091,1,1,1,0,11,0
2/1/2026 08:00,08,3,0,1,0,0,0,0,1,5,0.75,0.75,1,1,0.2,15,1,0,0,0,0,0,0,16,21,0.9375,1,1,1,0,0.9,0.95,1,1,0.0476,20,1
2/1/2026 09:00,09,7,0,0,0,0,0,0,1,8,1,1,1,1,0.125,8,1,0,0,0,0,0,0,9,17,0.8889,1,1,1,0,0.9375,1,1,1,0.0588,16,1
2/1/2026 10:00,10,14,1,0,0,0,0,0,0,15,0.9333,1,1,1,0,29,0,1,0,0,0,0,0,30,45,0.9667,0.9667,1,1,0,0.9556,0.9778,1,1,0,45,0
2/1/2026 11:00,11,8,1,0,0,0,0,0,1,10,0.8889,1,1,1,0.1,12,0,0,1,0,0,0,0,13,23,0.9231,0.9231,0.9231,1,0,0.9091,0.9545,0.9545,1,0.0435,22,1
2/1/2026 12:00,12,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,19,3,0,1,0,0,0,1,24,29,0.8261,0.9565,0.9565,1,0.0417,0.8519,0.963,0.963,1,0.069,27,2
2/1/2026 13:00,13,4,0,1,2,2,0,0,0,9,0.4444,0.4444,0.5556,0.7778,0,6,6,0,1,0,0,0,0,13,22,0.4615,0.9231,0.9231,1,0,0.4545,0.7273,0.7727,0.9091,0,22,0
2/1/2026 14:00,14,3,2,0,0,0,0,0,0,5,0.6,1,1,1,0,20,3,0,2,0,1,1,2,29,34,0.7407,0.8519,0.8519,0.9259,0.069,0.7188,0.875,0.875,0.9375,0.0588,32,2
2/1/2026 15:00,15,7,1,0,0,0,0,0,1,9,0.875,1,1,1,0.1111,15,1,0,0,0,0,0,0,16,25,0.9375,1,1,1,0,0.9167,1,1,1,0.04,24,1
2/1/2026 16:00,16,0,2,1,0,0,0,0,0,3,0,0.6667,1,1,0,22,2,1,0,0,0,0,0,25,28,0.88,0.96,1,1,0,0.7857,0.9286,1,1,0,28,0
2/1/2026 17:00,17,1,0,1,0,0,0,0,2,4,0.5,0.5,1,1,0.5,17,1,0,0,0,0,0,1,19,23,0.9444,1,1,1,0.0526,0.9,0.95,1,1,0.1304,20,3
2/1/2026 18:00,18,6,0,1,0,0,0,0,2,9,0.8571,0.8571,1,1,0.2222,14,3,0,1,0,0,0,0,18,27,0.7778,0.9444,0.9444,1,0,0.8,0.92,0.96,1,0.0741,25,2
2/1/2026 19:00,19,2,0,0,0,0,0,0,0,2,1,1,1,1,0,11,3,2,1,0,0,0,0,17,19,0.6471,0.8235,0.9412,1,0,0.6842,0.8421,0.9474,1,0,19,0
2/1/2026 20:00,20,5,2,0,1,0,0,0,1,9,0.625,0.875,0.875,1,0.1111,7,1,3,1,0,0,0,2,14,23,0.5833,0.6667,0.9167,1,0.1429,0.6,0.75,0.9,1,0.1304,20,3
2/1/2026 21:00,21,9,0,0,0,0,0,0,2,11,1,1,1,1,0.1818,9,1,0,0,0,0,0,0,10,21,0.9,1,1,1,0,0.9474,1,1,1,0.0952,19,2
2/1/2026 22:00,22,11,1,0,0,0,0,0,1,13,0.9167,1,1,1,0.0769,15,0,0,0,0,0,0,0,15,28,1,1,1,1,0,0.963,1,1,1,0.0357,27,1
2/1/2026 23:00,23,7,1,0,0,0,0,0,1,9,0.875,1,1,1,0.1111,10,3,0,0,1,0,0,0,14,23,0.7143,0.9286,0.9286,0.9286,0,0.7727,0.9545,0.9545,0.9545,0.0435,22,1
2/2/2026 00:00,00,3,1,0,0,0,0,0,0,4,0.75,1,1,1,0,5,0,0,1,0,0,0,0,6,10,0.8333,0.8333,0.8333,1,0,0.8,0.9,0.9,1,0,10,0
