DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB,T_RECD,T_AB
2/15/2026 00:00,00,3,1,1,0,0,0,0,1,6,0.6,0.8,1,1,0.1667,7,2,0,3,0,0,0,1,13,19,0.5833,0.75,0.75,1,0.0769,0.5882,0.7647,0.8235,1,0.1053,17,2
2/15/2026 01:00,01,2,0,0,0,0,0,0,0,2,1,1,1,1,0,6,1,0,2,0,1,0,0,10,12,0.6,0.7,0.7,0.9,0,0.6667,0.75,0.75,0.9167,0,12,0
2/15/2026 02:00,02,4,0,0,1,0,0,0,1,6,0.8,0.8,0.8,1,0.1667,2,1,0,0,0,0,0,0,3,9,0.6667,1,1,1,0,0.75,0.875,0.875,1,0.1111,8,1
2/15/2026 03:00,03,2,0,0,0,0,0,0,0,2,1,1,1,1,0,2,1,0,0,0,0,0,0,3,5,0.6667,1,1,1,0,0.8,1,1,1,0,5,0
2/15/2026 04:00,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,1,1,1,1,0,1,1,1,1,0,3,0
2/15/2026 05:00,05,3,0,0,0,0,0,0,0,3,1,1,1,1,0,2,1,0,0,0,0,0,0,3,6,0.6667,1,1,1,0,0.8333,1,1,1,0,6,0
2/15/2026 06:00,06,1,1,0,0,0,0,0,0,2,0.5,1,1,1,0,1,3,0,0,0,0,0,0,4,6,0.25,1,1,1,0,0.3333,1,1,1,0,6,0
2/15/2026 07:00,07,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,8,0,1,3,0,0,0,1,13,17,0.6667,0.6667,0.75,1,0.0769,0.7333,0.7333,0.8,1,0.1176,15,2
2/15/2026 08:00,08,3,0,0,1,0,0,0,0,4,0.75,0.75,0.75,1,0,11,2,2,2,0,1,0,0,18,22,0.6111,0.7222,0.8333,0.9444,0,0.6364,0.7273,0.8182,0.9545,0,22,0
2/15/2026 09:00,09,6,0,0,0,0,0,0,0,6,1,1,1,1,0,8,1,0,0,1,0,0,0,10,16,0.8,0.9,0.9,0.9,0,0.875,0.9375,0.9375,0.9375,0,16,0
