DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB,T_RECD,T_AB
1/11/2026 00:00,00,3,0,0,0,0,0,0,3,6,1,1,1,1,0.5,6,1,0,0,0,0,0,0,7,13,0.8571,1,1,1,0,0.9,1,1,1,0.2308,10,3
1/11/2026 01:00,01,8,0,0,0,0,0,0,1,9,1,1,1,1,0.1111,9,1,0,0,0,0,0,0,10,19,0.9,1,1,1,0,0.9444,1,1,1,0.0526,18,1
1/11/2026 02:00,02,2,0,0,0,0,0,0,0,2,1,1,1,1,0,4,0,0,0,0,0,0,0,4,6,1,1,1,1,0,1,1,1,1,0,6,0
1/11/2026 03:00,03,7,0,0,0,0,0,0,0,7,1,1,1,1,0,8,0,0,0,0,0,0,0,8,15,1,1,1,1,0,1,1,1,1,0,15,0
1/11/2026 04:00,04,8,0,0,0,0,0,0,1,9,1,1,1,1,0.1111,12,0,0,0,0,0,0,0,12,21,1,1,1,1,0,1,1,1,1,0.0476,20,1
1/11/2026 05:00,05,3,0,0,0,0,0,0,0,3,1,1,1,1,0,6,0,0,0,0,0,0,0,6,9,1,1,1,1,0,1,1,1,1,0,9,0
1/11/2026 06:00,06,5,0,0,0,0,0,0,0,5,1,1,1,1,0,5,0,0,0,0,0,0,0,5,10,1,1,1,1,0,1,1,1,1,0,10,0
1/11/2026 07:00,07,4,0,0,0,0,0,0,0,4,1,1,1,1,0,6,1,0,0,0,0,0,0,7,11,0.8571,1,1,1,0,0.9091,1,1,1,0,11,0
1/11/2026 08:00,08,3,0,0,0,0,0,0,0,3,1,1,1,1,0,12,2,1,0,0,0,0,0,15,18,0.8,0.9333,1,1,0,0.8333,0.9444,1,1,0,18,0
1/11/2026 09:00,09,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,16,1,0,0,0,0,0,0,17,21,0.9412,1,1,1,0,0.95,1,1,1,0.0476,20,1
1/11/2026 10:00,10,3,0,0,0,0,0,0,2,5,1,1,1,1,0.4,8,0,0,0,0,0,0,0,8,13,1,1,1,1,0,1,1,1,1,0.1538,11,2
1/11/2026 11:00,11,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,16,1,0,0,0,0,0,0,17,21,0.9412,1,1,1,0,0.95,1,1,1,0.0476,20,1
1/11/2026 12:00,12,7,0,0,0,0,0,0,1,8,1,1,1,1,0.125,17,0,1,2,0,0,0,0,20,28,0.85,0.85,0.9,1,0,0.8889,0.8889,0.9259,1,0.0357,27,1
1/11/2026 13:00,13,12,0,0,0,0,0,0,1,13,1,1,1,1,0.0769,17,1,0,0,0,0,0,0,18,31,0.9444,1,1,1,0,0.9667,1,1,1,0.0323,30,1
1/11/2026 14:00,14,10,2,1,1,0,0,0,3,17,0.7143,0.8571,0.9286,1,0.1765,13,0,2,1,0,0,0,1,17,34,0.8125,0.8125,0.9375,1,0.0588,0.7667,0.8333,0.9333,1,0.1176,30,4
1/11/2026 15:00,15,3,0,0,0,0,0,0,0,3,1,1,1,1,0,14,0,0,0,0,0,0,0,14,17,1,1,1,1,0,1,1,1,1,0,17,0
1/11/2026 16:00,16,7,0,1,0,0,0,0,0,8,0.875,0.875,1,1,0,17,0,0,0,0,0,0,1,18,26,1,1,1,1,0.0556,0.96,0.96,1,1,0.0385,25,1
1/11/2026 17:00,17,9,0,0,0,0,0,0,1,10,1,1,1,1,0.1,11,0,0,0,0,0,0,0,11,21,1,1,1,1,0,1,1,1,1,0.0476,20,1
1/11/2026 18:00,18,8,0,0,0,0,0,0,2,10,1,1,1,1,0.2,10,0,1,0,0,0,0,1,12,22,0.9091,0.9091,1,1,0.0833,0.9474,0.9474,1,1,0.1364,19,3
1/11/2026 19:00,19,7,0,0,0,0,0,0,2,9,1,1,1,1,0.2222,10,0,0,0,0,0,0,0,10,19,1,1,1,1,0,1,1,1,1,0.1053,17,2
1/11/2026 20:00,20,8,0,0,0,0,0,0,0,8,1,1,1,1,0,8,0,0,0,0,0,0,0,8,16,1,1,1,1,0,1,1,1,1,0,16,0
1/11/2026 21:00,21,12,0,0,2,0,0,0,4,18,0.8571,0.8571,0.8571,1,0.2222,22,0,0,0,0,0,0,1,23,41,1,1,1,1,0.0435,0.9444,0.9444,0.9444,1,0.122,36,5
1/11/2026 22:00,22,2,0,0,0,0,0,0,3,5,1,1,1,1,0.6,7,0,0,0,0,0,0,0,7,12,1,1,1,1,0,1,1,1,1,0.25,9,3
1/11/2026 23:00,23,4,0,0,0,0,0,0,0,4,1,1,1,1,0,8,0,0,0,0,0,0,0,8,12,1,1,1,1,0,1,1,1,1,0,12,0
1/12/2026 00:00,00,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,11,0,0,0,0,0,0,0,11,16,1,1,1,1,0,1,1,1,1,0.0625,15,1
1/12/2026 01:00,01,6,1,0,0,0,0,0,0,7,0.8571,1,1,1,0,4,0,0,0,0,0,0,0,4,11,1,1,1,1,0,0.9091,1,1,1,0,11,0
1/12/2026 02:00,02,4,0,0,0,0,0,0,0,4,1,1,1,1,0,7,0,0,0,0,0,0,0,7,11,1,1,1,1,0,1,1,1,1,0,11,0
1/12/2026 03:00,03,3,0,0,0,0,0,0,0,3,1,1,1,1,0,7,0,0,0,0,0,0,0,7,10,1,1,1,1,0,1,1,1,1,0,10,0
1/12/2026 04:00,04,6,0,0,0,0,0,0,0,6,1,1,1,1,0,7,0,0,0,0,0,0,0,7,13,1,1,1,1,0,1,1,1,1,0,13,0
1/12/2026 05:00,05,2,0,0,0,0,0,0,0,2,1,1,1,1,0,7,0,0,0,0,0,0,0,7,9,1,1,1,1,0,1,1,1,1,0,9,0
1/12/2026 06:00,06,2,0,0,0,0,0,0,0,2,1,1,1,1,0,9,1,0,0,0,0,0,0,10,12,0.9,1,1,1,0,0.9167,1,1,1,0,12,0
1/12/2026 07:00,07,6,0,0,0,0,0,0,0,6,1,1,1,1,0,24,3,1,0,0,0,0,0,28,34,0.8571,0.9643,1,1,0,0.8824,0.9706,1,1,0,34,0
1/12/2026 08:00,08,6,0,0,0,0,0,0,0,6,1,1,1,1,0,19,3,1,0,0,0,0,0,23,29,0.8261,0.9565,1,1,0,0.8621,0.9655,1,1,0,29,0
1/12/2026 09:00,09,9,0,0,0,0,0,0,0,9,1,1,1,1,0,21,8,1,1,0,0,0,1,32,41,0.6774,0.9355,0.9677,1,0.0313,0.75,0.95,0.975,1,0.0244,40,1
1/12/2026 10:00,10,3,1,0,0,0,0,0,2,6,0.75,1,1,1,0.3333,19,3,4,5,0,0,0,0,31,37,0.6129,0.7097,0.8387,1,0,0.6286,0.7429,0.8571,1,0.0541,35,2
