DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB,T_RECD,T_AB
1/4/2026 00:00,00,4,0,0,0,0,0,0,2,6,1,1,1,1,0.3333,7,0,0,0,1,0,0,1,9,15,0.875,0.875,0.875,0.875,0.1111,0.9167,0.9167,0.9167,0.9167,0.2,12,3
1/4/2026 01:00,01,3,0,0,0,0,0,0,0,3,1,1,1,1,0,9,1,1,0,0,0,0,0,11,14,0.8182,0.9091,1,1,0,0.8571,0.9286,1,1,0,14,0
1/4/2026 02:00,02,4,0,1,0,1,0,0,0,6,0.6667,0.6667,0.8333,0.8333,0,7,0,0,0,1,0,0,0,8,14,0.875,0.875,0.875,0.875,0,0.7857,0.7857,0.8571,0.8571,0,14,0
1/4/2026 03:00,03,4,0,1,0,0,0,0,0,5,0.8,0.8,1,1,0,7,2,1,1,0,0,0,0,11,16,0.6364,0.8182,0.9091,1,0,0.6875,0.8125,0.9375,1,0,16,0
1/4/2026 04:00,04,2,0,0,0,0,0,0,0,2,1,1,1,1,0,5,1,0,0,0,0,0,0,6,8,0.8333,1,1,1,0,0.875,1,1,1,0,8,0
1/4/2026 05:00,05,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,7,8,0.8571,1,1,1,0,0.8571,1,1,1,0.125,7,1
1/4/2026 06:00,06,2,0,0,0,0,0,0,0,2,1,1,1,1,0,4,0,0,0,0,0,0,0,4,6,1,1,1,1,0,1,1,1,1,0,6,0
1/4/2026 07:00,07,4,0,0,0,0,0,0,0,4,1,1,1,1,0,3,0,0,0,0,0,0,0,3,7,1,1,1,1,0,1,1,1,1,0,7,0
1/4/2026 08:00,08,3,1,0,1,0,0,0,0,5,0.6,0.8,0.8,1,0,6,0,0,0,0,0,0,1,7,12,1,1,1,1,0.1429,0.8182,0.9091,0.9091,1,0.0833,11,1
1/4/2026 09:00,09,2,1,0,0,0,0,0,1,4,0.6667,1,1,1,0.25,11,3,0,0,0,0,0,0,14,18,0.7857,1,1,1,0,0.7647,1,1,1,0.0556,17,1
1/4/2026 10:00,10,9,0,0,0,0,0,0,0,9,1,1,1,1,0,15,4,1,0,0,0,0,0,20,29,0.75,0.95,1,1,0,0.8276,0.9655,1,1,0,29,0
1/4/2026 11:00,11,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,11,1,0,0,0,0,0,0,12,17,0.9167,1,1,1,0,0.9375,1,1,1,0.0588,16,1
1/4/2026 12:00,12,4,3,0,0,0,0,0,0,7,0.5714,1,1,1,0,8,1,0,0,0,0,0,0,9,16,0.8889,1,1,1,0,0.75,1,1,1,0,16,0
1/4/2026 13:00,13,8,0,0,0,0,0,0,0,8,1,1,1,1,0,9,4,0,0,1,0,0,0,14,22,0.6429,0.9286,0.9286,0.9286,0,0.7727,0.9545,0.9545,0.9545,0,22,0
1/4/2026 14:00,14,6,0,2,0,0,0,0,2,10,0.75,0.75,1,1,0.2,6,0,1,0,0,0,0,0,7,17,0.8571,0.8571,1,1,0,0.8,0.8,1,1,0.1176,15,2
1/4/2026 15:00,15,2,3,0,1,0,0,0,1,7,0.3333,0.8333,0.8333,1,0.1429,7,5,1,1,2,1,0,0,17,24,0.4118,0.7059,0.7647,0.8235,0,0.3913,0.7391,0.7826,0.8696,0.0417,23,1
1/4/2026 16:00,16,6,1,0,0,0,0,0,1,8,0.8571,1,1,1,0.125,10,4,0,6,0,0,0,0,20,28,0.5,0.7,0.7,1,0,0.5926,0.7778,0.7778,1,0.0357,27,1
1/4/2026 17:00,17,2,0,0,0,0,0,0,1,3,1,1,1,1,0.3333,8,2,1,0,0,0,0,0,11,14,0.7273,0.9091,1,1,0,0.7692,0.9231,1,1,0.0714,13,1
1/4/2026 18:00,18,8,1,0,0,0,0,0,0,9,0.8889,1,1,1,0,4,2,0,1,0,0,0,0,7,16,0.5714,0.8571,0.8571,1,0,0.75,0.9375,0.9375,1,0,16,0
1/4/2026 19:00,19,7,0,0,0,0,0,0,1,8,1,1,1,1,0.125,5,1,1,1,0,0,0,0,8,16,0.625,0.75,0.875,1,0,0.8,0.8667,0.9333,1,0.0625,15,1
1/4/2026 20:00,20,7,0,0,0,0,0,0,2,9,1,1,1,1,0.2222,5,0,0,0,0,0,0,0,5,14,1,1,1,1,0,1,1,1,1,0.1429,12,2
1/4/2026 21:00,21,4,0,0,0,0,0,0,0,4,1,1,1,1,0,3,1,0,0,0,0,0,0,4,8,0.75,1,1,1,0,0.875,1,1,1,0,8,0
1/4/2026 22:00,22,7,0,0,0,0,0,0,0,7,1,1,1,1,0,4,0,0,1,0,0,0,0,5,12,0.8,0.8,0.8,1,0,0.9167,0.9167,0.9167,1,0,12,0
1/4/2026 23:00,23,8,0,0,0,0,0,0,1,9,1,1,1,1,0.1111,8,0,0,0,0,0,0,0,8,17,1,1,1,1,0,1,1,1,1,0.0588,16,1
1/5/2026 00:00,00,2,0,0,0,0,0,0,0,2,1,1,1,1,0,5,0,0,0,0,0,0,0,5,7,1,1,1,1,0,1,1,1,1,0,7,0
1/5/2026 01:00,01,2,0,0,0,0,0,0,0,2,1,1,1,1,0,8,0,0,0,0,0,0,0,8,10,1,1,1,1,0,1,1,1,1,0,10,0
1/5/2026 02:00,02,4,0,0,0,0,0,0,0,4,1,1,1,1,0,1,1,0,0,0,0,0,0,2,6,0.5,1,1,1,0,0.8333,1,1,1,0,6,0
1/5/2026 03:00,03,2,0,0,0,0,0,0,0,2,1,1,1,1,0,4,0,0,0,0,0,0,0,4,6,1,1,1,1,0,1,1,1,1,0,6,0
1/5/2026 04:00,04,5,0,0,0,0,0,0,0,5,1,1,1,1,0,11,1,0,0,0,0,0,0,12,17,0.9167,1,1,1,0,0.9412,1,1,1,0,17,0
1/5/2026 05:00,05,2,0,1,0,0,0,0,0,3,0.6667,0.6667,1,1,0,8,0,0,0,0,0,0,0,8,11,1,1,1,1,0,0.9091,0.9091,1,1,0,11,0
1/5/2026 06:00,06,5,0,0,0,0,0,0,0,5,1,1,1,1,0,6,1,0,0,0,0,0,0,7,12,0.8571,1,1,1,0,0.9167,1,1,1,0,12,0
1/5/2026 07:00,07,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,16,5,0,1,0,0,0,0,22,26,0.7273,0.9545,0.9545,1,0,0.76,0.96,0.96,1,0.0385,25,1
1/5/2026 08:00,08,6,0,0,0,0,0,0,0,6,1,1,1,1,0,17,5,0,0,0,0,0,0,22,28,0.7727,1,1,1,0,0.8214,1,1,1,0,28,0
1/5/2026 09:00,09,6,1,0,0,0,0,0,1,8,0.8571,1,1,1,0.125,12,3,1,0,0,0,0,0,16,24,0.75,0.9375,1,1,0,0.7826,0.9565,1,1,0.0417,23,1
1/5/2026 10:00,10,6,0,0,0,0,0,0,5,11,1,1,1,1,0.4545,32,2,4,1,1,0,0,0,40,51,0.8,0.85,0.95,0.975,0,0.8261,0.8696,0.9565,0.9783,0.098,46,5
1/5/2026 11:00,11,6,0,0,0,0,0,0,2,8,1,1,1,1,0.25,31,3,0,0,0,0,0,0,34,42,0.9118,1,1,1,0,0.925,1,1,1,0.0476,40,2
1/5/2026 12:00,12,7,0,0,0,0,0,0,0,7,1,1,1,1,0,24,1,0,0,0,0,0,0,25,32,0.96,1,1,1,0,0.9688,1,1,1,0,32,0
1/5/2026 13:00,13,8,0,0,0,0,0,0,4,12,1,1,1,1,0.3333,26,0,2,0,0,0,0,0,28,40,0.9286,0.9286,1,1,0,0.9444,0.9444,1,1,0.1,36,4
1/5/2026 14:00,14,10,0,0,0,0,0,0,2,12,1,1,1,1,0.1667,27,4,2,0,0,0,0,0,33,45,0.8182,0.9394,1,1,0,0.8605,0.9535,1,1,0.0444,43,2
1/5/2026 15:00,15,8,1,0,0,0,0,0,3,12,0.8889,1,1,1,0.25,20,1,0,0,0,0,0,0,21,33,0.9524,1,1,1,0,0.9333,1,1,1,0.0909,30,3
1/5/2026 16:00,16,10,1,1,0,0,0,0,1,13,0.8333,0.9167,1,1,0.0769,25,4,3,4,2,1,0,0,39,52,0.641,0.7436,0.8205,0.9231,0,0.6863,0.7843,0.8627,0.9412,0.0192,51,1
1/5/2026 17:00,17,10,0,0,0,0,0,0,2,12,1,1,1,1,0.1667,17,5,0,0,0,0,0,0,22,34,0.7727,1,1,1,0,0.8438,1,1,1,0.0588,32,2
1/5/2026 18:00,18,13,0,0,0,0,0,0,0,13,1,1,1,1,0,17,1,1,0,0,0,0,0,19,32,0.8947,0.9474,1,1,0,0.9375,0.9688,1,1,0,32,0
1/5/2026 19:00,19,4,0,0,0,0,0,0,0,4,1,1,1,1,0,12,2,0,0,0,0,0,0,14,18,0.8571,1,1,1,0,0.8889,1,1,1,0,18,0
1/5/2026 20:00,20,9,0,0,0,0,0,0,1,10,1,1,1,1,0.1,13,3,0,0,0,0,0,0,16,26,0.8125,1,1,1,0,0.88,1,1,1,0.0385,25,1
1/5/2026 21:00,21,5,1,0,0,0,0,0,2,8,0.8333,1,1,1,0.25,12,1,0,0,0,0,0,0,13,21,0.9231,1,1,1,0,0.8947,1,1,1,0.0952,19,2
1/5/2026 22:00,22,2,0,0,0,0,0,0,0,2,1,1,1,1,0,15,1,0,0,0,0,0,0,16,18,0.9375,1,1,1,0,0.9444,1,1,1,0,18,0
1/5/2026 23:00,23,3,0,0,0,0,0,0,0,3,1,1,1,1,0,8,0,0,0,0,0,0,1,9,12,1,1,1,1,0.1111,1,1,1,1,0.0833,11,1
1/6/2026 00:00,00,7,1,0,0,0,0,0,0,8,0.875,1,1,1,0,14,1,0,1,0,0,0,0,16,24,0.875,0.9375,0.9375,1,0,0.875,0.9583,0.9583,1,0,24,0
1/6/2026 01:00,01,7,0,0,0,0,0,0,0,7,1,1,1,1,0,17,0,0,0,0,0,0,0,17,24,1,1,1,1,0,1,1,1,1,0,24,0
1/6/2026 02:00,02,6,0,0,0,0,0,0,0,6,1,1,1,1,0,4,0,0,0,0,0,0,0,4,10,1,1,1,1,0,1,1,1,1,0,10,0
1/6/2026 03:00,03,3,0,0,0,0,0,0,0,3,1,1,1,1,0,4,0,0,0,0,0,0,0,4,7,1,1,1,1,0,1,1,1,1,0,7,0
1/6/2026 04:00,04,2,0,0,0,0,0,0,0,2,1,1,1,1,0,5,0,0,0,0,0,0,0,5,7,1,1,1,1,0,1,1,1,1,0,7,0
1/6/2026 05:00,05,5,0,0,0,0,0,0,0,5,1,1,1,1,0,7,0,1,0,0,0,0,0,8,13,0.875,0.875,1,1,0,0.9231,0.9231,1,1,0,13,0
1/6/2026 06:00,06,4,0,0,0,0,0,0,0,4,1,1,1,1,0,5,0,1,0,0,0,0,0,6,10,0.8333,0.8333,1,1,0,0.9,0.9,1,1,0,10,0
1/6/2026 07:00,07,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,12,0,0,0,0,0,0,0,12,17,1,1,1,1,0,1,1,1,1,0.0588,16,1
1/6/2026 08:00,08,7,0,0,0,0,0,0,3,10,1,1,1,1,0.3,17,4,0,0,0,0,0,0,21,31,0.8095,1,1,1,0,0.8571,1,1,1,0.0968,28,3
1/6/2026 09:00,09,6,0,0,0,0,0,0,2,8,1,1,1,1,0.25,20,1,1,0,0,0,0,0,22,30,0.9091,0.9545,1,1,0,0.9286,0.9643,1,1,0.0667,28,2
1/6/2026 10:00,10,6,0,0,0,0,0,0,2,8,1,1,1,1,0.25,14,0,0,0,0,0,0,0,14,22,1,1,1,1,0,1,1,1,1,0.0909,20,2
1/6/2026 11:00,11,8,0,0,0,0,0,0,2,10,1,1,1,1,0.2,21,8,0,0,0,0,0,0,29,39,0.7241,1,1,1,0,0.7838,1,1,1,0.0513,37,2
1/6/2026 12:00,12,8,0,0,0,0,0,0,0,8,1,1,1,1,0,23,2,2,0,0,0,0,0,27,35,0.8519,0.9259,1,1,0,0.8857,0.9429,1,1,0,35,0
