DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB,T_RECD,T_AB
3/1/2026 00:00,00,0,1,0,0,0,0,0,1,2,0,1,1,1,0.5,8,2,0,0,0,0,0,0,10,12,0.8,1,1,1,0,0.7273,1,1,1,0.0833,11,1
3/1/2026 01:00,01,4,0,0,0,0,0,0,0,4,1,1,1,1,0,11,1,1,0,0,0,0,0,13,17,0.8462,0.9231,1,1,0,0.8824,0.9412,1,1,0,17,0
3/1/2026 02:00,02,2,0,0,0,0,0,0,1,3,1,1,1,1,0.3333,5,0,0,0,0,0,0,0,5,8,1,1,1,1,0,1,1,1,1,0.125,7,1
3/1/2026 03:00,03,2,0,0,0,0,0,0,0,2,1,1,1,1,0,2,1,0,0,0,0,0,0,3,5,0.6667,1,1,1,0,0.8,1,1,1,0,5,0
3/1/2026 04:00,04,3,0,0,0,0,0,0,0,3,1,1,1,1,0,6,0,0,0,0,0,0,0,6,9,1,1,1,1,0,1,1,1,1,0,9,0
3/1/2026 05:00,05,2,0,0,0,0,0,0,0,2,1,1,1,1,0,7,1,0,0,0,0,0,0,8,10,0.875,1,1,1,0,0.9,1,1,1,0,10,0
3/1/2026 06:00,06,4,1,1,0,0,0,0,0,6,0.6667,0.8333,1,1,0,2,0,0,0,0,0,0,0,2,8,1,1,1,1,0,0.75,0.875,1,1,0,8,0
3/1/2026 07:00,07,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,7,0,0,0,0,0,0,0,7,11,1,1,1,1,0,1,1,1,1,0.0909,10,1
3/1/2026 08:00,08,10,0,0,0,0,0,0,1,11,1,1,1,1,0.0909,8,5,0,0,0,0,0,1,14,25,0.6154,1,1,1,0.0714,0.7826,1,1,1,0.08,23,2
3/1/2026 09:00,09,12,3,0,0,0,0,0,9,24,0.8,1,1,1,0.375,7,0,0,0,0,0,0,0,7,31,1,1,1,1,0,0.8636,1,1,1,0.2903,22,9
3/1/2026 10:00,10,11,1,0,0,0,0,0,1,13,0.9167,1,1,1,0.0769,13,1,0,1,0,0,0,1,16,29,0.8667,0.9333,0.9333,1,0.0625,0.8889,0.963,0.963,1,0.069,27,2
3/1/2026 11:00,11,13,0,1,1,0,0,0,0,15,0.8667,0.8667,0.9333,1,0,13,2,1,0,0,0,0,0,16,31,0.8125,0.9375,1,1,0,0.8387,0.9032,0.9677,1,0,31,0
3/1/2026 12:00,12,10,0,0,0,0,0,0,2,12,1,1,1,1,0.1667,15,0,0,1,0,0,0,3,19,31,0.9375,0.9375,0.9375,1,0.1579,0.9615,0.9615,0.9615,1,0.1613,26,5
3/1/2026 13:00,13,12,2,0,0,0,0,0,0,14,0.8571,1,1,1,0,11,0,1,2,0,0,0,0,14,28,0.7857,0.7857,0.8571,1,0,0.8214,0.8929,0.9286,1,0,28,0
3/1/2026 14:00,14,7,2,0,0,0,0,0,0,9,0.7778,1,1,1,0,17,2,1,1,0,0,0,1,22,31,0.8095,0.9048,0.9524,1,0.0455,0.8,0.9333,0.9667,1,0.0323,30,1
3/1/2026 15:00,15,9,0,0,0,0,0,0,0,9,1,1,1,1,0,20,3,1,0,0,0,0,1,25,34,0.8333,0.9583,1,1,0.04,0.8788,0.9697,1,1,0.0294,33,1
3/1/2026 16:00,16,10,1,1,0,1,1,0,4,18,0.7143,0.7857,0.8571,0.8571,0.2222,12,3,2,1,1,0,0,4,23,41,0.6316,0.7895,0.8947,0.9474,0.1739,0.6667,0.7879,0.8788,0.9091,0.1951,33,8
3/1/2026 17:00,17,8,1,1,0,0,0,0,6,16,0.8,0.9,1,1,0.375,12,0,2,1,0,0,0,0,15,31,0.8,0.8,0.9333,1,0,0.8,0.84,0.96,1,0.1935,25,6
3/1/2026 18:00,18,4,1,1,0,0,0,0,1,7,0.6667,0.8333,1,1,0.1429,6,1,0,0,0,0,0,0,7,14,0.8571,1,1,1,0,0.7692,0.9231,1,1,0.0714,13,1
3/1/2026 19:00,19,5,1,0,0,0,0,0,2,8,0.8333,1,1,1,0.25,21,0,1,3,0,1,0,4,30,38,0.8077,0.8077,0.8462,0.9615,0.1333,0.8125,0.8438,0.875,0.9688,0.1579,32,6
3/1/2026 20:00,20,5,2,0,0,0,0,0,0,7,0.7143,1,1,1,0,13,2,0,0,0,0,0,0,15,22,0.8667,1,1,1,0,0.8182,1,1,1,0,22,0
3/1/2026 21:00,21,7,0,0,1,0,0,0,0,8,0.875,0.875,0.875,1,0,10,3,0,0,1,0,0,1,15,23,0.7143,0.9286,0.9286,0.9286,0.0667,0.7727,0.9091,0.9091,0.9545,0.0435,22,1
3/1/2026 22:00,22,2,1,0,0,0,0,0,0,3,0.6667,1,1,1,0,7,0,0,1,0,0,0,0,8,11,0.875,0.875,0.875,1,0,0.8182,0.9091,0.9091,1,0,11,0
3/1/2026 23:00,23,5,0,0,0,0,0,0,0,5,1,1,1,1,0,7,0,0,0,0,0,0,0,7,12,1,1,1,1,0,1,1,1,1,0,12,0
3/2/2026 00:00,00,6,0,0,0,0,0,0,1,7,1,1,1,1,0.1429,8,0,0,0,0,0,0,0,8,15,1,1,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,14,#REF!
3/2/2026 01:00,01,3,0,0,0,0,0,0,2,5,0.75,0.75,0.75,0.75,0.2,9,3,1,0,0,0,0,4,17,22,0.6923,0.9231,1,1,0.2353,0.7059,0.8824,0.9412,0.9412,0.2273,16,5
3/2/2026 02:00,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,15,15,0.8667,0.9333,1,1,0,1,1.0769,1.1538,1.1538,0.1333,15,2
3/2/2026 03:00,03,3,0,0,0,0,0,0,0,3,1,1,1,1,0,5,1,0,0,0,0,0,0,6,9,0.8333,1,1,1,0,0.8889,1,1,1,0,9,0
3/2/2026 04:00,04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,6,7,1,1,1,1,0,0.8571,0.8571,0.8571,0.8571,0,6,0
3/2/2026 05:00,05,5,0,0,0,0,0,0,0,5,1.25,1.25,1.25,1.25,0.2,7,1,0,0,0,0,0,0,8,13,0.875,1,1,1,0,1,1.0833,1.0833,1.0833,0.0769,13,1
3/2/2026 06:00,06,4,0,0,0,0,0,0,0,4,1,1,1,1,0,13,0,0,0,0,0,0,0,13,17,1,1,1,1,0,1,1,1,1,0,17,0
3/2/2026 07:00,07,5,1,0,0,0,0,0,2,8,0.625,0.75,0.75,0.75,0,27,1,0,0,0,0,0,0,28,36,0.9643,1,1,1,0,0.8889,0.9444,0.9444,0.9444,0,34,0
3/2/2026 08:00,08,3,0,0,0,0,0,0,3,6,0.75,0.75,0.75,0.75,0.3333,27,2,0,1,0,0,0,0,30,36,0.9,0.9667,0.9667,1,0,0.8824,0.9412,0.9412,0.9706,0.0556,33,2
3/2/2026 09:00,09,6,0,0,0,0,0,0,0,6,2,2,2,2,0.5,32,3,0,0,0,0,0,0,35,41,0.9143,1,1,1,0,1,1.0789,1.0789,1.0789,0.0732,41,3
3/2/2026 10:00,10,2,0,0,0,0,0,0,1,3,0.6667,0.6667,0.6667,0.6667,0,25,4,0,0,0,0,0,0,29,32,0.8621,1,1,1,0,0.8438,0.9688,0.9688,0.9688,0,31,0
3/2/2026 11:00,11,10,0,0,1,0,0,0,2,13,0.8333,0.8333,0.8333,0.9167,0.0769,25,1,0,0,0,0,0,0,26,39,0.9615,1,1,1,0,0.9211,0.9474,0.9474,0.9737,0.0256,37,1
3/2/2026 12:00,12,7,0,0,0,0,0,0,3,10,0.875,0.875,0.875,0.875,0.2,42,2,1,0,0,0,0,0,45,55,0.9333,0.9778,1,1,0,0.9245,0.9623,0.9811,0.9811,0.0364,52,2
3/2/2026 13:00,13,7,0,0,0,0,0,0,0,7,1.75,1.75,1.75,1.75,0.4286,38,3,0,1,0,0,0,0,42,49,0.9048,0.9762,0.9762,1,0,0.9783,1.0435,1.0435,1.0652,0.0612,49,3
3/2/2026 14:00,14,8,2,0,0,0,0,0,0,10,0.8,1,1,1,0,29,2,3,2,0,1,0,1,38,48,0.7838,0.8378,0.9189,0.973,0.0263,0.7872,0.8723,0.9362,0.9787,0.0208,47,1
3/2/2026 15:00,15,9,0,0,0,0,0,0,3,12,0.75,0.75,0.75,0.75,0,25,4,0,2,1,0,0,2,34,46,0.7813,0.9063,0.9063,0.9688,0.0588,0.7727,0.8636,0.8636,0.9091,0.0435,41,2
3/2/2026 16:00,16,11,0,2,0,0,0,0,1,14,1,1,1.1818,1.1818,0.2143,29,1,1,1,0,0,0,0,32,46,0.9063,0.9375,0.9688,1,0,0.9302,0.9535,1.0233,1.0465,0.0652,45,3
3/2/2026 17:00,17,11,0,0,1,0,0,0,1,13,0.9167,0.9167,0.9167,1,0.0769,22,1,0,0,0,0,0,0,23,36,0.9565,1,1,1,0,0.9429,0.9714,0.9714,1,0.0278,35,1
3/2/2026 18:00,18,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,14,0,0,0,0,0,0,0,14,19,1,1,1,1,0,1,1,1,1,0.0526,18,1
3/2/2026 19:00,19,7,0,0,1,0,0,0,0,8,1,1,1,1.1429,0.125,11,0,0,2,0,2,0,2,17,25,0.7333,0.7333,0.7333,0.8667,0.1176,0.8182,0.8182,0.8182,0.9545,0.12,23,3
3/2/2026 20:00,20,2,0,0,0,0,0,0,4,6,0.3333,0.3333,0.3333,0.3333,0,10,0,0,0,0,0,0,1,11,17,1,1,1,1,0.0909,0.75,0.75,0.75,0.75,0.0588,12,1
3/2/2026 21:00,21,0,0,0,0,0,0,0,1,1,0,0,0,0,4,17,2,0,1,0,1,0,1,22,23,0.8095,0.9048,0.9048,0.9524,0.0455,0.9444,1.0556,1.0556,1.1111,0.2174,21,5
3/2/2026 22:00,22,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,6,0,0,0,0,0,0,0,6,11,1,1,1,1,0,1,1,1,1,0.0909,10,1
3/2/2026 23:00,23,5,0,0,0,0,0,0,1,6,1,1,1,1,0.1667,12,0,0,0,0,0,0,0,12,18,1,1,1,1,0,1,1,1,1,0.0556,17,1
3/3/2026 00:00,00,18,0,0,0,0,0,0,3,21,0.9,0.9,0.9,0.9,0.0476,7,0,0,0,0,0,0,0,7,28,1,1,1,1,0,0.9259,0.9259,0.9259,0.9259,0.0357,25,1
3/3/2026 01:00,01,258,2,0,0,0,0,0,13,273,0.9923,1,1,1,0.0476,6,0,0,0,0,0,0,0,6,279,1,1,1,1,0,0.9925,1,1,1,0.0466,266,13
3/3/2026 02:00,02,244,3,0,0,0,0,0,42,289,0.9879,1,1,1,0.1453,5,0,1,0,0,0,0,0,6,295,0.8333,0.8333,1,1,0,0.9842,0.996,1,1,0.1424,253,42
3/3/2026 03:00,03,259,4,2,0,0,0,0,5,270,0.9774,0.9925,1,1,0.0185,6,0,0,0,0,0,0,0,6,276,1,1,1,1,0,0.9779,0.9926,1,1,0.0181,271,5
3/3/2026 04:00,04,165,2,0,1,0,0,0,2,170,0.9821,0.994,0.994,1,0.0118,5,0,0,0,0,0,0,0,5,175,1,1,1,1,0,0.9827,0.9942,0.9942,1,0.0114,173,2
3/3/2026 05:00,05,61,2,0,0,0,0,0,3,66,0.9683,1,1,1,0.0455,11,1,0,0,0,0,0,0,12,78,0.9167,1,1,1,0,0.96,1,1,1,0.0385,75,3
3/3/2026 06:00,06,70,3,0,0,0,0,0,2,75,0.9589,1,1,1,0.0267,13,1,0,0,0,0,0,0,14,89,0.9286,1,1,1,0,0.954,1,1,1,0.0225,87,2
3/3/2026 07:00,07,5,0,0,0,0,0,0,1,6,1,1,1,1,0.1667,14,0,0,0,0,0,0,0,14,20,1,1,1,1,0,1,1,1,1,0.05,19,1
3/3/2026 08:00,08,4,0,0,0,0,0,0,3,7,1,1,1,1,0.4286,24,0,0,0,0,0,0,0,24,31,1,1,1,1,0,1,1,1,1,0.0968,28,3
